ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO23N001521,행사,행사,필봉마을굿축제,전북특별자치도,임실군,5275039028,강진면 필봉리,5275039000,강진면,457503016051,전북특별자치도 임실군 강진면 강운로 272,48952,다마686268,127.1544452,35.53639442,필봉문화촌,2024-09-27,2024-09-29,국가무형문화재 초청공연+전국농악경연대회+전통연희+학술세미나,임실필봉농악보존회,임실필봉농악보존회,전북특별자치도 임실군,063-643-1902,www.pilbong.co.kr,,2024-04-11,4761000,전북특별자치도 임실군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001522,행사,행사,의견문화제,전북특별자치도,임실군,5275035521,오수면 오수리,5275035500,오수면,457503276058,전북특별자치도 임실군 오수면 충효로 2096-16,4991,다마848277,127.3326779,35.54520247,오수의견공원,2024-05-04,2024-05-06,반려동물 패션쇼+반려동물 토크쇼+반려동물 참여 및 체험프로그램+반려동물 산업박람회,의견문화제전위원회,의견문화제전위원회,전북특별자치도 임실군,063-642-5292,,,2024-04-11,4761000,전북특별자치도 임실군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001523,행사,행사,임실N치즈축제,전북특별자치도,임실군,5275034021,성수면 도인리,5275034000,성수면,457504631071,전북특별자치도 임실군 성수면 도인2길 50,13975,다마820374,127.3012599,35.63310329,임실치즈테마파크+임실치즈마을,2024-10-03,2024-10-06,국가대표 임실N치즈 대형 쌀피자 체험+임실N치즈 경매 등,임실N치즈축제 제전위원회,전북특별자치도 임실군,문화체육관광부+전북특별자치도+전북특별자치도 임실군,063-643-3900,www.imsilfestival.com,,2024-04-11,4761000,전북특별자치도 임실군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001524,행사,행사,산타축제,전북특별자치도,임실군,5275034021,성수면 도인리,5275034000,성수면,457504631071,전북특별자치도 임실군 성수면 도인2길 50,14067,다마820374,127.3012599,35.63310329,임실치즈테마파크,2024-12-21,2024-12-25,산타 및 겨울 관련 공연 이벤트 체험행사 등,(재)임실치즈테마파크,(재)임실치즈테마파크,전북특별자치도+전북특별자치도 임실군,063-643-8850,www.cheesepark.kr,,2024-04-11,4761000,전북특별자치도 임실군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001525,행사,행사,고성군민의 날 및 수성문화제,강원특별자치도,고성군,5182025025,간성읍 상리,5182025000,간성읍,428203234013,강원특별자치도 고성군 간성읍 수성로 87,28026,라아840422,128.4650421,38.37632274,고성종합운동장외 부대시설,2023-09-20,2023-09-21,수성제례+군민의 날 행사,고성문화원,고성군수성문화제위원회,강원특별자치도 고성군+강원특별자치도 고성군의회+강원특별자치도 고성경찰서+강원특별자치도고성교육지원청+고성소방서+22사단및 예하 부대+관내 기관단체+학교,,,,2024-04-12,4341000,강원특별자치도 고성군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001526,행사,행사,진도문화예술제,전라남도,진도군,4690025021,진도읍 동외리,4690025000,진도읍,469002017002,전라남도 진도군 진도읍 진도대로 7197,32739,나라869102,126.2685772,34.47975717,향토문화회관 및 철마공원 일원,2023-10-21,2023-11-05,"전국고수대회, 청소년국악제, 소치미술대전 등",(사)한국예총진도지부,전라남도 진도군,,061-540-3072,https://www.jindo.go.kr/tour/tour/info/festival.cs?act=view&infoId=99&searchCondition=&searchKeyword=&pageIndex=1,,2023-08-04,5000000,전라남도 진도군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001527,행사,행사,명량대첩축제,전라남도,진도군,4690031022,군내면 녹진리,4690031000,군내면,469002017002,전라남도 진도군 군내면 진도대로 8439-19,54425,나라898203,126.2996968,34.57125609,녹진관광지 일원,2023-09-08,2023-09-10,"해전재현, 출정식, 만가행진, 부대행사 등",(재)명량대첩기념사업회,"전라남도, 전라남도 진도군, 전라남도 해남군","문화체육관광부, 한국관광공사 등",061-286-5265,http://www.mldc.kr/web/,,2023-08-04,5000000,전라남도 진도군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001528,행사,행사,2023 자유공원 벚꽃축제,인천광역시,중구,2811011900,송학동1가,2811053000,신포동,281104247344,인천광역시 중구 제물량로232번길 46,50874,다사223421,,,자유공원,2023-04-08,2023-04-08,봄꽃음악회+먹거리장터 등,(재)인천중구문화재단,(재)인천중구문화재단,,032-777-9113,http://www.ijcf.or.kr/,,2023-08-07,3490000,인천광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001529,행사,행사,2023 가족의 달 어린이축제,인천광역시,중구,2811011200,항동1가,2811053000,신포동,281103149064,인천광역시 중구 제물량로 238,32993,다사220419,,,한중문화관+영종역사관,2023-05-06,2023-05-07,공연+전시+체험 프로그램 등,(재)인천중구문화재단,(재)인천중구문화재단,,032-777-9113,http://www.ijcf.or.kr/,,2023-08-07,3490000,인천광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001530,행사,행사,무의도 춤축제,인천광역시,중구,2811010900,관동1가,2811053000,신포동,281104247169,인천광역시 중구 신포로27번길 80,57336,다사223419,,,무의도 하나개해수욕장,2023-08-05,2023-08-05,창작 무용극 등,무의도아트센터,무의도아트센터,,032-760-6445,https://www.icjg.go.kr/index,,2023-08-07,3490000,인천광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001531,행사,행사,2023 양주 천만송이 천일홍 축제,경기도,양주시,4163010600,광사동,4163052000,양주2동,416303350560,경기도 양주시 광사로 131-66,41933,다사631763,127.081833,37.785795,나리농원 일원,2023-09-18,2023-09-24,전국 최대 규모의 천일홍 꽃밭 조성으로 도농체험 및 시민 힐링 공간 제공,양주시축제추진위원회,경기도 양주시청,,031-8082-5653,https://www.yangju.go.kr/festival/index.do,,2024-02-01,5590000,경기도 양주시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001532,행사,행사,제11회 서면메디컬스트리트 축제,부산광역시,부산진구,2623010800,부암동,2623064000,부암1동,262303129030,부산광역시 부산진구 시민공원로30 (범전동),42672,마라414863,129.053188,35.16283064,서면문화로,2023-10-27,2023-10-28,홍보부스운영+버스킹+의료체험+시민참여 프로그램 등,부산광역시 부산진구청,부산광역시 부산진구청,부산광역시 부산진구청,051-605-4521,https://www.busanjin.go.kr/index.busanjin?menuCd=DOM_000001003003002000,,2024-02-13,3290000,부산광역시 부산진구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001533,행사,행사,제16회 마포나루 새우젓축제,서울특별시,마포구,1144012500,성산동,1144073000,성산2동,114403113018,서울특별시 마포구 월드컵로 243-60(성산동),35074,다사468517,,,월드컵공원 평화의 광장 일원,2024-10-18,2024-10-20,개장식+기념식+문화행사+체험행사+판매장터 운영 등,마포문화원,서울특별시 마포구청,서울특별시청,02-3153-8353,http://www.mapo.go.kr/site/maponarusf/home,,2024-02-20,3130000,서울특별시 마포구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001534,행사,행사,신년해맞이축제,서울특별시,마포구,1144012700,상암동,1144074000,상암동,114403113025,서울특별시 마포구 하늘공원로 95,47746,다사458523,,,하늘공원,2025-01-01,2025-01-01,일출감상,서울특별시 마포구청,서울특별시 마포구청,,02-3153-8353,,,2024-02-20,3130000,서울특별시 마포구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001535,행사,행사,합천벚꽃마라톤대회,경상남도,합천군,4889045023,대병면 회양리,4889045000,대병면,488903348035,경상남도 합천군 대병면 합천호수로 197,58751,라마480262,128.0295197,35.531585,백리벚꽃길 코스,2024-03-31,2024-03-31,벚꽃길에서 펼쳐지는 달리미들의 대향연,합천군체육회,경상남도 합천군청,경상남도,055-930-4943,https://www.hc.go.kr/06573/06623/06624.web,,2024-02-19,5480000,경상남도 합천군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001536,행사,행사,황매산 철쭉제,경상남도,합천군,4889044024,가회면 둔내리,4889044000,가회면,488904844671,경상남도 합천군 가회면 황매산공원길 4,55514,라마456207,128.0037495,35.48184913,황매산군립공원,2024-04-27,2024-05-12,황매산 철쭉을 즐기는 축제,황매산축제위원회,경상남도 합천군청,,055-930-4753,http://www.hwangmaesan.kr,,2024-02-19,5480000,경상남도 합천군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001537,행사,행사,합천바캉스축제,,,,,,,,,,,128.1675442,35.5573152,정양레포츠공원,2024-07-27,2024-08-04,전국에서 가장 HOT한 합천에서 가족과 함께하는 바캉스,경상남도 합천군청,경상남도 합천군청,경상남도,055-930-4666,http://www.hcvacance.kr/,,2024-02-19,5480000,경상남도 합천군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001538,행사,행사,합천황토한우축제,,,,,,,,,,,128.1601151,35.5600925,합천군민체육공원,2024-10-11,2024-10-13,합천의 자랑인 황토한우의 맛과 품격을 알리는 축제,합천축협,합천축협,경상남도 합천군청+합천군의회,055-930-3573,,,2024-02-19,5480000,경상남도 합천군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001539,행사,행사,황매산 억새축제,경상남도,합천군,4889044024,가회면 둔내리,4889044000,가회면,488904844671,경상남도 합천군 가회면 황매산공원길 4,33489,라마456207,128.0037495,35.48184913,황매산군립공원,2024-10-15,2024-10-30,황매산 억새를 즐기는 축제,황매산축제위원회,경상남도 합천군청,,055-930-4753,http://www.hwangmaesan.kr,,2024-02-19,5480000,경상남도 합천군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001540,행사,행사,합천기록문화축제,경상남도,합천군,4889033032,가야면 야천리,4889033000,가야면,488903348001,경상남도 합천군 가야면 가야산로 1160,59448,라마575524,128.1365362,35.76749785,대장경테마파크,2024-10-24,2024-10-28,전시 및 공연 등 기록문화를 느낄 수 있는 축제,경상남도 합천군청,경상남도 합천군청,,055-930-4697,https://www.hc.go.kr/06573/08250.web,,2024-02-19,5480000,경상남도 합천군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001541,행사,행사,수려한합천영화제,경상남도,합천군,4889046037,용주면 가호리,4889046000,용주면,488903348035,경상남도 합천군 용주면 합천호수로 757,50215,라마517282,128.0710082,35.5490189,합천영상테마파크 및 합천군일원,2024-10-18,2024-10-20,합천영상테마파크를 중심으로 영화인과 관객이 어우러지는 영화문화축제,합천관광협의회,경상남도 합천군청,경상남도,055-930-3752,https://www.bhiff.co.kr/default/,,2024-02-19,5480000,경상남도 합천군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001542,행사,행사,대야문화제,경상남도,합천군,4889025021,합천읍 합천리,4889025000,합천읍,488903348027,경상남도 합천군 합천읍 장수로 1-1,14505,라마591297,128.1522093,35.5619055,합천군민공설운동장 일원,2024-09-10,2024-09-13,합천군 역사와 전통의 지역축제,대야문화제제전본부 외 11개,대야문화제전위원회,경상남도 합천군청+합천군의회+합천군체육회+합천군재외향우회,055-930-3173,https://www.hc.go.kr/06573/06623/06628.web,,2024-02-19,5480000,경상남도 합천군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001543,행사,행사,강남아트X2023 서울아트쇼,서울특별시,강남구,1168010500,삼성동,1168058000,삼성1동,116802122002,서울특별시 강남구 영동대로 513 등,21354,다사610459,,,코엑스,2024-05-10,2024-12-26,작품전시 아트페어+홍보부스 및 이벤트 운영+갤러리 스탬프투어,서울특별시 강남구청,서울특별시 강남구청,,02-3423-5545,https://visitgangnam.net/cultural-events/end/2023gangnamart/,,2024-02-16,3220000,서울특별시 강남구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001544,행사,행사,섬 수선화 축제,전라남도,신안군,4691025031,지도읍 선도리,4691025000,지도읍,469104706162,전라남도 신안군 지도읍 선도길 72-26,56149,나라875660,,,지도읍 선도리 일원,2024-03-29,2024-04-07,자전거투어+꽃팔찌만들기체험+꽃차시음+체험프로그램+전시공연행사,축제추진위원회,전라남도 신안군청,,061-240-8688,https://tour.shinan.go.kr/,,2024-02-01,5010000,전라남도 신안군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001545,행사,행사,섬 튤립축제,전라남도,신안군,4691032023,임자면 광산리,4691032000,임자면,469104706051,전라남도 신안군 임자면 대광해수욕장길 179,56204,나라698795,126.0725117,35.10291276,1004섬 튤립홍매화정원(임자도대광해변일원),2024-04-05,2024-04-14,특별기획전+미디어아트상설전+나만의가훈갖기+튤립식재체험행사,축제추진위원회,전라남도 신안군청,,061-240-4041,https://tour.shinan.go.kr/,,2024-02-01,5010000,전라남도 신안군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001546,행사,행사,전국 새우란 축제,전라남도,신안군,4691033027,자은면 백산리,4691033000,자은면,469104706274,전라남도 신안군 자은면 자은서부2길 508-65,56127,나라625547,,,1004뮤지엄파크,2024-04-16,2024-04-21,공연행사+새우란네일아트+나만의티셔츠만들기+목공예체험,축제추진위원회,전라남도 신안군청,,061-240-4194,https://tour.shinan.go.kr/,,2024-02-01,5010000,전라남도 신안군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001547,행사,행사,섬 간재미축제(미정),전라남도,신안군,4691035021,도초면 발매리,4691035000,도초면,469104706133,전라남도 신안군 도초면 불섬길 85-22,58852,나라567367,,,도초도,2024-04-01,2024-04-01,간재미 비빔밥 만들기+간재미 요리대회+시식회+간재미 껍질벗기기+간재미 예쁘게 썰기 대회,축제추진위원회,전라남도 신안군청,,061-240-8410,https://tour.shinan.go.kr/,,2024-02-01,5010000,전라남도 신안군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001548,행사,행사,흑산홍어축제,,,,,,,,,,,,,흑산도,2024-05-09,2024-05-10,홍어 시식회+홍어요리 전시관+풍어제+흑산도아가씨노래자랑+주민윷놀이대회+홍어OX퀴즈,축제추진위원회,전라남도 신안군청,,061-240-8410,https://tour.shinan.go.kr/,,2024-02-01,5010000,전라남도 신안군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N001549,행사,행사,섬 낙지축제(미정),,,,,,,,,,,,,1004섬 분재정원 일원,2024-05-01,2024-05-01,개막식+낙지 요리 시식,축제추진위원회,전라남도 신안군청,,061-240-8410,https://tour.shinan.go.kr/,,2024-02-01,5010000,전라남도 신안군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
